"phi_g8_eig_1","Points:0","Points:1","Points:2"
7.1622,64.516,0,0
9.467,64.77,0,0
11.8,65.024,0,0
13.428,65.278,0,0
14.732,65.532,0,0
15.641,65.786,0,0
16.378,66.04,0,0
16.881,66.294,0,0
17.324,66.548,0,0
17.538,66.802,0,0
17.713,67.056,0,0
17.78,67.31,0,0
17.745,67.564,0,0
17.61,67.818,0,0
17.375,68.072,0,0
17.028,68.326,0,0
16.622,68.58,0,0
16.058,68.834,0,0
15.344,69.088,0,0
14.482,69.342,0,0
13.342,69.596,0,0
11.877,69.85,0,0
9.9335,70.104,0,0
7.7093,70.358,0,0
6.0395,70.612,0,0
5.0978,70.866,0,0
4.2364,71.12,0,0
3.6113,71.374,0,0
3.071,71.628,0,0
2.6612,71.882,0,0
2.3443,72.136,0,0
2.0878,72.39,0,0
1.8594,72.644,0,0
1.688,72.898,0,0
1.5369,73.152,0,0
1.4097,73.406,0,0
1.3048,73.66,0,0
1.2203,73.914,0,0
1.1521,74.168,0,0
1.0973,74.422,0,0
1.0553,74.676,0,0
1.0248,74.93,0,0
1.0074,75.184,0,0
0.99877,75.438,0,0
0.99857,75.692,0,0
1.0129,75.946,0,0
1.0389,76.2,0,0
1.0773,76.454,0,0
1.1313,76.708,0,0
1.1931,76.962,0,0
1.2828,77.216,0,0
1.3887,77.47,0,0
1.5181,77.724,0,0
1.6844,77.978,0,0
1.8735,78.232,0,0
2.164,78.486,0,0
2.5001,78.74,0,0
2.9398,78.994,0,0
3.4765,79.248,0,0
4.0631,79.502,0,0
5.3783,79.756,0,0
6.7243,80.01,0,0
7.6602,80.264,0,0
8.4076,80.518,0,0
8.9216,80.772,0,0
9.3328,81.026,0,0
9.6107,81.28,0,0
9.8472,81.534,0,0
9.953,81.788,0,0
10.04,82.042,0,0
10.067,82.296,0,0
10.038,82.55,0,0
9.9518,82.804,0,0
9.8079,83.058,0,0
9.5978,83.312,0,0
9.36,83.566,0,0
9.0306,83.82,0,0
8.6232,84.074,0,0
8.1331,84.328,0,0
7.4982,84.582,0,0
6.6825,84.836,0,0
5.6154,85.09,0,0
4.37,85.344,0,0
3.3987,85.598,0,0
2.869,85.852,0,0
2.3839,86.106,0,0
2.0264,86.36,0,0
1.7221,86.614,0,0
1.4872,86.868,0,0
1.3095,87.122,0,0
1.1639,87.376,0,0
1.0352,87.63,0,0
0.93886,87.884,0,0
0.85329,88.138,0,0
0.78243,88.392,0,0
0.72285,88.646,0,0
0.67544,88.9,0,0
0.63715,89.154,0,0
0.60624,89.408,0,0
0.58255,89.662,0,0
0.56568,89.916,0,0
0.55541,90.17,0,0
0.55021,90.424,0,0
0.54955,90.678,0,0
0.55696,90.932,0,0
0.5707,91.186,0,0
0.59112,91.44,0,0
0.61982,91.694,0,0
0.6531,91.948,0,0
0.70067,92.202,0,0
0.75662,92.456,0,0
0.82611,92.71,0,0
0.91402,92.964,0,0
1.0141,93.218,0,0
1.1674,93.472,0,0
1.3466,93.726,0,0
1.5776,93.98,0,0
1.8637,94.234,0,0
2.1736,94.488,0,0
2.8564,94.742,0,0
3.5754,94.996,0,0
4.0919,95.25,0,0
4.5101,95.504,0,0
4.809,95.758,0,0
5.0708,96.012,0,0
5.2646,96.266,0,0
5.4489,96.52,0,0
5.5715,96.774,0,0
5.6971,97.028,0,0
5.802,97.282,0,0
5.886,97.536,0,0
5.9295,97.79,0,0
5.9729,98.044,0,0
6.0164,98.298,0,0
6.0598,98.552,0,0
6.1019,98.806,0,0
6.0887,99.06,0,0
6.0755,99.314,0,0
6.0623,99.568,0,0
6.049,99.822,0,0
6.0358,100.08,0,0
5.9916,100.33,0,0
5.9442,100.58,0,0
5.8968,100.84,0,0
5.8494,101.09,0,0
5.802,101.35,0,0
5.7419,101.6,0,0
5.676,101.85,0,0
5.6079,102.11,0,0
5.5381,102.36,0,0
5.4669,102.62,0,0
5.3946,102.87,0,0
5.3213,103.12,0,0
5.2408,103.38,0,0
5.1596,103.63,0,0
5.0779,103.89,0,0
4.9958,104.14,0,0
4.9133,104.39,0,0
4.8305,104.65,0,0
4.7473,104.9,0,0
4.6639,105.16,0,0
4.5802,105.41,0,0
4.4963,105.66,0,0
4.4122,105.92,0,0
4.3286,106.17,0,0
4.2453,106.43,0,0
4.1625,106.68,0,0
4.08,106.93,0,0
3.9979,107.19,0,0
3.9161,107.44,0,0
3.8346,107.7,0,0
3.7534,107.95,0,0
3.6725,108.2,0,0
3.5918,108.46,0,0
3.5114,108.71,0,0
3.4312,108.97,0,0
3.3521,109.22,0,0
3.2812,109.47,0,0
3.2103,109.73,0,0
3.1394,109.98,0,0
3.0685,110.24,0,0
2.9976,110.49,0,0
2.9267,110.74,0,0
2.8558,111,0,0
2.7849,111.25,0,0
2.714,111.51,0,0
2.643,111.76,0,0
2.5721,112.01,0,0
2.5062,112.27,0,0
2.4473,112.52,0,0
2.3883,112.78,0,0
2.3294,113.03,0,0
2.2705,113.28,0,0
2.2116,113.54,0,0
2.1527,113.79,0,0
2.0938,114.05,0,0
2.0349,114.3,0,0
1.976,114.55,0,0
1.9171,114.81,0,0
1.8582,115.06,0,0
1.8073,115.32,0,0
1.7595,115.57,0,0
1.7117,115.82,0,0
1.6638,116.08,0,0
1.616,116.33,0,0
1.5682,116.59,0,0
1.5203,116.84,0,0
1.4725,117.09,0,0
1.4247,117.35,0,0
1.3768,117.6,0,0
1.329,117.86,0,0
1.2815,118.11,0,0
1.2422,118.36,0,0
