"Material_id","Power_eig0","phi_assembly_g_0_eig0","phi_assembly_g_1_eig0","phi_assembly_g_2_eig0","phi_assembly_g_3_eig0","phi_assembly_g_4_eig0","phi_assembly_g_5_eig0","phi_assembly_g_6_eig0","phi_assembly_g_7_eig0","phi_g1_eig_1","phi_g2_eig_1","phi_g3_eig_1","phi_g4_eig_1","phi_g5_eig_1","phi_g6_eig_1","phi_g7_eig_1","phi_g8_eig_1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.14494,0.095587,0.075128,0.026128,0.098902,0.22481,0.21632,0.089759,1,0,-127,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.15244,0.1079,0.088605,0.031101,0.12235,0.28401,0.2803,0.12028,1,0.254,-126.75,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.15994,0.12021,0.10208,0.036073,0.14581,0.3432,0.34427,0.1508,1,0.508,-126.49,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.16745,0.13252,0.11556,0.041045,0.16926,0.40239,0.40825,0.18133,1,0.762,-126.24,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.17495,0.14484,0.12904,0.046017,0.19271,0.46159,0.47222,0.21185,1,1.016,-125.98,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.18246,0.15715,0.14251,0.050989,0.21616,0.52078,0.53619,0.24237,1,1.27,-125.73,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.18996,0.16946,0.15599,0.055961,0.23961,0.57997,0.60017,0.2729,1,1.524,-125.48,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.19747,0.18177,0.16947,0.060933,0.26307,0.63917,0.66414,0.30342,1,1.778,-125.22,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.20497,0.19408,0.18294,0.065905,0.28652,0.69836,0.72812,0.33394,1,2.032,-124.97,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.21248,0.2064,0.19642,0.070877,0.30997,0.75755,0.79209,0.36446,1,2.286,-124.71,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.21998,0.21871,0.2099,0.075849,0.33342,0.81675,0.85606,0.39499,1,2.54,-124.46,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.22748,0.23102,0.22337,0.080821,0.35687,0.87594,0.92004,0.42551,1,2.794,-124.21,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.23569,0.24377,0.23744,0.086051,0.38153,0.93788,0.9865,0.4569,1,3.048,-123.95,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.24539,0.25744,0.25275,0.09183,0.40878,1.0057,1.0583,0.49014,1,3.302,-123.7,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.25509,0.27111,0.26807,0.09761,0.43602,1.0735,1.13,0.52339,1,3.556,-123.44,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.26479,0.28478,0.28338,0.10339,0.46327,1.1413,1.2018,0.55663,1,3.81,-123.19,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.27449,0.29845,0.2987,0.10917,0.49051,1.209,1.2736,0.58987,1,4.064,-122.94,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.28419,0.31212,0.31401,0.11495,0.51776,1.2768,1.3453,0.62312,1,4.318,-122.68,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.2939,0.32579,0.32932,0.12073,0.545,1.3446,1.4171,0.65636,1,4.572,-122.43,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.3036,0.33946,0.34464,0.12651,0.57225,1.4124,1.4889,0.6896,1,4.826,-122.17,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.3133,0.35313,0.35995,0.13229,0.59949,1.4802,1.5606,0.72285,1,5.08,-121.92,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.323,0.36681,0.37527,0.13807,0.62674,1.548,1.6324,0.75609,1,5.334,-121.67,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.3327,0.38048,0.39058,0.14385,0.65398,1.6158,1.7042,0.78933,1,5.588,-121.41,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.3424,0.39415,0.4059,0.14963,0.68123,1.6836,1.7759,0.82258,1,5.842,-121.16,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.3545,0.41083,0.42452,0.15654,0.71212,1.76,1.8567,0.86003,1,6.096,-120.9,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.36796,0.42923,0.44503,0.1641,0.74509,1.8413,1.9426,0.89987,1,6.35,-120.65,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.38141,0.44763,0.46554,0.17165,0.77805,1.9227,2.0285,0.93972,1,6.604,-120.4,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.39487,0.46604,0.48605,0.17921,0.81102,2.004,2.1144,0.97957,1,6.858,-120.14,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.40833,0.48444,0.50656,0.18677,0.84398,2.0853,2.2002,1.0194,1,7.112,-119.89,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.42179,0.50284,0.52706,0.19432,0.87694,2.1666,2.2861,1.0593,1,7.366,-119.63,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.43525,0.52124,0.54757,0.20188,0.90991,2.248,2.372,1.0991,1,7.62,-119.38,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.4487,0.53964,0.56808,0.20944,0.94287,2.3293,2.4579,1.1389,1,7.874,-119.13,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.46216,0.55804,0.58859,0.217,0.97584,2.4106,2.5438,1.1788,1,8.128,-118.87,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.47562,0.57644,0.6091,0.22455,1.0088,2.492,2.6296,1.2186,1,8.382,-118.62,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.48908,0.59484,0.62961,0.23211,1.0418,2.5733,2.7155,1.2585,1,8.636,-118.36,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.50254,0.61324,0.65011,0.23967,1.0747,2.6546,2.8014,1.2983,1,8.89,-118.11,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.52158,0.63956,0.6792,0.24999,1.115,2.7528,2.9049,1.3462,1,9.144,-117.86,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.54087,0.66625,0.70867,0.26044,1.1555,2.8518,3.0091,1.3945,1,9.398,-117.6,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.56017,0.69294,0.73815,0.27088,1.1961,2.9508,3.1134,1.4428,1,9.652,-117.35,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.57946,0.71962,0.76762,0.28133,1.2366,3.0497,3.2177,1.4911,1,9.906,-117.09,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.59875,0.74631,0.7971,0.29178,1.2772,3.1487,3.3219,1.5394,1,10.16,-116.84,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.61805,0.77299,0.82657,0.30223,1.3177,3.2477,3.4262,1.5877,1,10.414,-116.59,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.63734,0.79968,0.85604,0.31267,1.3583,3.3467,3.5305,1.636,1,10.668,-116.33,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.65664,0.82636,0.88552,0.32312,1.3988,3.4457,3.6347,1.6843,1,10.922,-116.08,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.67593,0.85305,0.91499,0.33357,1.4394,3.5446,3.739,1.7325,1,11.176,-115.82,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.69522,0.87973,0.94446,0.34402,1.4799,3.6436,3.8433,1.7808,1,11.43,-115.57,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.71452,0.90642,0.97394,0.35446,1.5205,3.7426,3.9475,1.8291,1,11.684,-115.32,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.7362,0.93678,1.0074,0.36615,1.5638,3.8478,4.0583,1.8805,1,11.938,-115.06,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.76415,0.9768,1.0513,0.3811,1.6143,3.9695,4.1863,1.9398,1,12.192,-114.81,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.7921,1.0168,1.0952,0.39605,1.6648,4.0911,4.3143,1.9992,1,12.446,-114.55,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.82005,1.0568,1.1392,0.41099,1.7153,4.2127,4.4423,2.0585,1,12.7,-114.3,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.848,1.0969,1.1831,0.42594,1.7658,4.3344,4.5703,2.1179,1,12.954,-114.05,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.87595,1.1369,1.227,0.44089,1.8163,4.456,4.6983,2.1773,1,13.208,-113.79,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.9039,1.1769,1.2709,0.45584,1.8668,4.5777,4.8263,2.2366,1,13.462,-113.54,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.93185,1.2169,1.3149,0.47079,1.9173,4.6993,4.9543,2.296,1,13.716,-113.28,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.9598,1.257,1.3588,0.48574,1.9678,4.821,5.0823,2.3554,1,13.97,-113.03,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.98775,1.297,1.4027,0.50068,2.0183,4.9426,5.2103,2.4147,1,14.224,-112.78,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.0157,1.337,1.4466,0.51563,2.0688,5.0643,5.3383,2.4741,1,14.478,-112.52,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.0437,1.377,1.4906,0.53058,2.1193,5.1859,5.4663,2.5334,1,14.732,-112.27,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.0795,1.4302,1.5482,0.54958,2.1766,5.3222,5.6094,2.5999,1,14.986,-112.01,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.1208,1.4924,1.6154,0.57139,2.2386,5.4686,5.7631,2.6712,1,15.24,-111.76,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.1621,1.5547,1.6825,0.59321,2.3006,5.6149,5.9167,2.7425,1,15.494,-111.51,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.2034,1.617,1.7497,0.61502,2.3625,5.7613,6.0704,2.8138,1,15.748,-111.25,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.2447,1.6792,1.8168,0.63683,2.4245,5.9077,6.224,2.8851,1,16.002,-111,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.286,1.7415,1.884,0.65864,2.4865,6.054,6.3777,2.9564,1,16.256,-110.74,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.3273,1.8038,1.9511,0.68046,2.5485,6.2004,6.5313,3.0277,1,16.51,-110.49,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.3686,1.866,2.0183,0.70227,2.6105,6.3468,6.685,3.099,1,16.764,-110.24,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.4099,1.9283,2.0854,0.72408,2.6725,6.4932,6.8386,3.1703,1,17.018,-109.98,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.4512,1.9906,2.1526,0.7459,2.7344,6.6395,6.9923,3.2416,1,17.272,-109.73,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.4925,2.0528,2.2198,0.76771,2.7964,6.7859,7.1459,3.3129,1,17.526,-109.47,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.5338,2.1151,2.2869,0.78952,2.8584,6.9323,7.2996,3.3842,1,17.78,-109.22,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.5901,2.2036,2.38,0.81861,2.929,7.0956,7.4706,3.4637,1,18.034,-108.97,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.6486,2.2962,2.4771,0.84881,3.0008,7.2612,7.6438,3.5442,1,18.288,-108.71,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.708,2.3905,2.5757,0.87942,3.0729,7.4272,7.8175,3.6249,1,18.542,-108.46,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.7684,2.4866,2.6759,0.91046,3.1454,7.5937,7.9917,3.7058,1,18.796,-108.2,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.8297,2.5845,2.7779,0.94195,3.2182,7.7608,8.1665,3.787,1,19.05,-107.95,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.8921,2.6843,2.8816,0.97392,3.2913,7.9284,8.3418,3.8685,1,19.304,-107.7,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.9556,2.7861,2.9873,1.0064,3.3649,8.0967,8.5178,3.9503,1,19.558,-107.44,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,2.0203,2.89,3.0949,1.0394,3.4388,8.2656,8.6943,4.0324,1,19.812,-107.19,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,2.0862,2.9962,3.2046,1.0729,3.5132,8.4352,8.8716,4.1148,1,20.066,-106.93,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,2.1534,3.1048,3.3165,1.1071,3.5881,8.6055,9.0495,4.1975,1,20.32,-106.68,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,2.222,3.2159,3.4308,1.1419,3.6634,8.7766,9.2282,4.2806,1,20.574,-106.43,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,2.2921,3.3298,3.5476,1.1773,3.7393,8.9485,9.4077,4.364,1,20.828,-106.17,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,2.3637,3.4465,3.6671,1.2134,3.8157,9.1213,9.5881,4.4479,1,21.082,-105.92,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,2.4418,3.5751,3.7969,1.2522,3.8932,9.2949,9.7692,4.5321,1,21.336,-105.66,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,2.5347,3.7314,3.9501,1.2968,3.9726,9.4686,9.9496,4.6161,1,21.59,-105.41,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,2.6291,3.8904,4.1054,1.3419,4.052,9.6418,10.13,4.6999,1,21.844,-105.16,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,2.725,4.0525,4.2631,1.3875,4.1314,9.8144,10.309,4.7834,1,22.098,-104.9,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,2.8227,4.2178,4.4234,1.4338,4.2107,9.9865,10.488,4.8666,1,22.352,-104.65,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,2.9224,4.3867,4.5864,1.4807,4.29,10.158,10.665,4.9495,1,22.606,-104.39,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,3.0241,4.5595,4.7526,1.5283,4.3693,10.329,10.843,5.0321,1,22.86,-104.14,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,3.1281,4.7366,4.9221,1.5767,4.4486,10.499,11.019,5.1142,1,23.114,-103.89,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,3.2346,4.9185,5.0953,1.6261,4.5278,10.668,11.194,5.1959,1,23.368,-103.63,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,3.3441,5.1057,5.2728,1.6764,4.607,10.837,11.368,5.2772,1,23.622,-103.38,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,3.4574,5.3003,5.4559,1.728,4.6861,11.004,11.541,5.3576,1,23.876,-103.12,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,3.5933,5.5366,5.6682,1.7858,4.7617,11.156,11.698,5.4309,1,24.13,-102.87,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,3.7315,5.7771,5.8831,1.8441,4.8368,11.307,11.852,5.5031,1,24.384,-102.62,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,3.8724,6.0225,6.101,1.903,4.9114,11.456,12.004,5.5742,1,24.638,-102.36,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,4.0167,6.274,6.3227,1.9625,4.9852,11.601,12.153,5.6439,1,24.892,-102.11,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,4.1651,6.533,6.549,2.0229,5.0582,11.744,12.298,5.7119,1,25.146,-101.85,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,4.3187,6.8014,6.7811,2.0844,5.13,11.882,12.439,5.7777,1,25.4,-101.6,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,4.4853,7.0931,7.0271,2.1483,5.1985,12.009,12.567,5.8376,1,25.654,-101.35,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,4.6776,7.4307,7.2991,2.217,5.2589,12.11,12.667,5.8847,1,25.908,-101.09,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,4.87,7.7683,7.5712,2.2857,5.3194,12.211,12.767,5.9318,1,26.162,-100.84,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,5.0624,8.1059,7.8433,2.3544,5.3798,12.313,12.867,5.9789,1,26.416,-100.58,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,5.2547,8.4434,8.1154,2.4231,5.4403,12.414,12.967,6.026,1,26.67,-100.33,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,5.4529,8.7907,8.3917,2.4923,5.4987,12.509,13.061,6.07,1,26.924,-100.08,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,5.7085,9.2357,8.7099,2.5657,5.5371,12.545,13.088,6.0832,1,27.178,-99.822,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,5.9642,9.6806,9.0281,2.6392,5.5754,12.58,13.115,6.0963,1,27.432,-99.568,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,6.2198,10.126,9.3463,2.7127,5.6138,12.615,13.142,6.1094,1,27.686,-99.314,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,6.4755,10.571,9.6646,2.7861,5.6521,12.65,13.17,6.1225,1,27.94,-99.06,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,6.7311,11.015,9.9828,2.8596,5.6905,12.685,13.197,6.1356,1,28.194,-98.806,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,7.0808,11.617,10.347,2.9278,5.6974,12.615,13.108,6.0929,1,28.448,-98.552,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,7.4328,12.223,10.712,2.9958,5.7036,12.543,13.017,6.0488,1,28.702,-98.298,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,7.7848,12.829,11.078,3.0639,5.7098,12.47,12.925,6.0047,1,28.956,-98.044,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,8.1368,13.435,11.443,3.1319,5.716,12.398,12.834,5.9605,1,29.21,-97.79,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,8.4889,14.041,11.808,3.1999,5.7222,12.325,12.742,5.9164,1,29.464,-97.536,0,0
311,0,18.709,31.53,24.886,6.1783,7.9343,15.388,15.514,7.1313,8.924,14.754,12.194,3.2604,5.7055,12.178,12.568,5.8306,1,29.718,-97.282,0,0
311,0,18.709,31.53,24.886,6.1783,7.9343,15.388,15.514,7.1313,9.404,15.522,12.577,3.3202,5.6723,11.996,12.353,5.7252,1,29.972,-97.028,0,0
311,0,18.709,31.53,24.886,6.1783,7.9343,15.388,15.514,7.1313,9.923,16.337,12.948,3.3791,5.6243,11.785,12.101,5.5994,1,30.226,-96.774,0,0
311,0,18.709,31.53,24.886,6.1783,7.9343,15.388,15.514,7.1313,10.456,17.157,13.306,3.4378,5.576,11.58,11.854,5.4778,1,30.48,-96.52,0,0
311,0,18.709,31.53,24.886,6.1783,7.9343,15.388,15.514,7.1313,11.086,18.112,13.655,3.4914,5.4891,11.275,11.491,5.2954,1,30.734,-96.266,0,0
311,0,18.709,31.53,24.886,6.1783,7.9343,15.388,15.514,7.1313,11.739,19.084,13.97,3.5411,5.4023,10.974,11.123,5.1049,1,30.988,-96.012,0,0
311,0,18.708,31.53,24.886,6.1783,7.9343,15.388,15.514,7.1313,12.485,20.19,14.266,3.5835,5.2774,10.572,10.634,4.8475,1,31.242,-95.758,0,0
311,0,18.709,31.53,24.886,6.1783,7.9343,15.388,15.514,7.1313,13.269,21.336,14.502,3.6192,5.1541,10.17,10.121,4.553,1,31.496,-95.504,0,0
311,0,18.709,31.53,24.886,6.1783,7.9343,15.388,15.514,7.1313,14.137,22.627,14.668,3.6409,4.9942,9.6655,9.4532,4.133,1,31.75,-95.25,0,0
184,0,24.761,38.657,22.738,5.4484,5.6711,9.7263,8.7698,3.3146,15.081,24.039,14.78,3.6515,4.8016,9.0687,8.6525,3.6088,1,32.004,-94.996,0,0
184,0,24.761,38.657,22.738,5.4484,5.6711,9.7263,8.7698,3.3146,16.683,25.866,14.805,3.6555,4.426,8.0219,7.371,2.8504,1,32.258,-94.742,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,18.624,27.85,14.829,3.6756,3.9888,6.8624,6.0464,2.1509,1,32.512,-94.488,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,20.4,29.832,14.864,3.6904,3.8197,6.3883,5.4947,1.8419,1,32.766,-94.234,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,22.125,31.783,14.906,3.7064,3.6606,5.943,4.9793,1.5586,1,33.02,-93.98,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,23.716,33.642,14.973,3.7263,3.5253,5.566,4.5489,1.334,1,33.274,-93.726,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,25.166,35.403,15.065,3.7503,3.4128,5.2538,4.1985,1.1636,1,33.528,-93.472,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,26.532,37.106,15.173,3.7771,3.3124,4.9752,3.8887,1.0186,1,33.782,-93.218,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,27.677,38.634,15.328,3.8126,3.2428,4.7757,3.6697,0.92324,1,34.036,-92.964,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,28.767,40.119,15.497,3.8507,3.1812,4.5961,3.4727,0.83875,1,34.29,-92.71,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,29.765,41.527,15.689,3.8935,3.1335,4.4495,3.3114,0.77095,1,34.544,-92.456,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,30.692,42.867,15.902,3.9408,3.0976,4.3302,3.1787,0.7156,1,34.798,-92.202,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,31.574,44.164,16.13,3.9909,3.0693,4.2281,3.0641,0.66801,1,35.052,-91.948,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,32.377,45.374,16.386,4.0472,3.0562,4.1595,2.9834,0.63409,1,35.306,-91.694,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,33.154,46.554,16.653,4.1059,3.0486,4.1027,2.9145,0.60466,1,35.56,-91.44,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,33.886,47.674,16.941,4.1692,3.0516,4.0682,2.8675,0.58345,1,35.814,-91.186,0,0
